data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,dimessi_guariti,deceduti,totale_casi,ingressi_terapia_intensiva,variazione_totale_casi,variazione_deceduti,variazione_dimessi_guariti
2021-12-12,Sicilia,387,48,435,15583,16018,310526,7282,333826,21.0,5945,48,3196
2021-12-19,Sicilia,514,61,575,20212,20787,314410,7349,342546,33.0,8720,67,3884
2021-12-26,Sicilia,633,77,710,27819,28529,318453,7427,354409,48.0,11863,78,4043
2022-01-02,Sicilia,811,107,918,50378,51296,323509,7527,382332,57.0,27923,100,5056
2022-01-09,Sicilia,1123,138,1261,110516,111777,329891,7682,449350,81.0,67018,155,6382
2022-01-16,Sicilia,1348,168,1516,172173,173689,341018,7915,522622,120.0,73272,233,11127
2022-01-23,Sicilia,1426,170,1590,210588,212178,351356,8181,571715,88.0,49093,266,10338
2022-01-30,Sicilia,1476,164,1625,240834,242444,369128,8498,620070,77.0,48355,317,17772
2022-02-06,Sicilia,1496,148,1637,269416,270939,389669,8790,669398,59.0,49328,292,20541
2022-02-13,Sicilia,1412,127,1539,277375,278798,444567,9036,713609,48.0,44211,246,54898
2022-02-20,Sicilia,1320,116,1431,261047,262478,494087,9263,750872,37.0,37263,227,49520
2022-02-27,Sicilia,1162,94,1256,245410,246666,497477,9281,753424,0.0,2552,18,3390
2020-03-01,Toscana,7,0,7,5,12,1,0,13,0.0,13,0,1
2020-03-08,Toscana,91,7,98,67,165,1,0,166,0.0,153,0,0
2020-03-15,Toscana,175,107,282,481,763,10,8,781,0.0,615,8,9
2020-03-22,Toscana,706,215,921,1223,2144,42,91,2277,0.0,1496,83,32
2020-03-29,Toscana,1111,277,1386,2400,3786,121,215,4122,0.0,1845,124,79
2020-04-05,Toscana,1149,297,1437,3798,5185,337,325,5847,0.0,1725,110,216
2020-04-12,Toscana,1116,279,1395,4941,6162,578,495,7235,0.0,1388,170,241
2020-04-19,Toscana,1002,225,1227,5478,6613,1239,637,8372,0.0,1137,142,661
2020-04-26,Toscana,850,182,1032,5618,6622,2300,778,9147,0.0,775,141,1061
2020-05-03,Toscana,671,154,825,5158,5983,3363,872,9563,0.0,416,94,1063
2020-05-10,Toscana,512,111,619,4660,5279,4685,942,9774,0.0,211,70,1322
2020-05-17,Toscana,347,77,424,3649,4073,6162,984,9948,0.0,174,42,1477
2020-05-24,Toscana,197,66,263,2310,2573,7349,1013,10062,0.0,114,29,1187
2020-05-31,Toscana,152,37,189,1447,1636,7952,1041,10104,0.0,42,28,603
2020-06-07,Toscana,85,25,110,972,1082,8315,1070,10135,0.0,31,29,363
2020-06-14,Toscana,50,20,70,651,721,8596,1085,10180,0.0,45,15,281
2020-06-21,Toscana,34,16,48,442,489,8750,1095,10210,0.0,30,10,154
2020-06-28,Toscana,26,9,31,333,360,8817,1103,10243,0.0,33,8,67
2020-07-05,Toscana,17,6,23,316,330,8841,1114,10285,0.0,42,11,24
2020-07-12,Toscana,12,3,14,327,341,8869,1122,10322,0.0,37,8,28
2020-07-19,Toscana,12,3,14,325,335,8920,1129,10374,0.0,52,7,51
2020-07-26,Toscana,14,1,15,342,355,8944,1131,10430,0.0,56,2,24
2020-08-02,Toscana,17,0,17,382,397,8966,1135,10498,0.0,68,4,22
2020-08-09,Toscana,20,1,20,495,510,8997,1137,10644,0.0,146,2,31
2020-08-16,Toscana,18,4,19,653,667,9028,1138,10833,0.0,189,1,31
2020-08-23,Toscana,35,7,42,938,980,9056,1139,11175,0.0,342,1,28
2020-08-30,Toscana,48,6,53,1450,1503,9141,1141,11785,0.0,610,2,85
2020-09-06,Toscana,77,9,85,1909,1994,9277,1143,12414,0.0,629,2,136
2020-09-13,Toscana,80,18,97,2362,2459,9506,1149,13114,0.0,700,6,229
2020-09-20,Toscana,95,23,116,2847,2956,9704,1152,13812,0.0,698,3,198
2020-09-27,Toscana,98,24,121,3302,3407,10002,1157,14566,0.0,754,5,298
2020-10-04,Toscana,106,26,128,3837,3962,10451,1166,15579,0.0,1013,9,449
2020-10-11,Toscana,186,32,217,5925,6142,10844,1174,18160,0.0,2581,8,393
2020-10-18,Toscana,385,55,440,9546,9986,11622,1194,22802,0.0,4642,20,778
2020-10-25,Toscana,714,111,825,16495,17320,12708,1262,31290,0.0,8488,68,1086
2020-11-01,Toscana,1106,173,1279,28695,29974,15305,1363,46642,0.0,15352,101,2597
2020-11-08,Toscana,1474,226,1700,41747,43447,17938,1561,62946,0.0,16304,198,2633
2020-11-15,Toscana,1734,274,2008,50300,52308,25216,1879,79403,0.0,16457,318,7278
2020-11-22,Toscana,1814,298,2101,52083,54152,39765,2216,94705,0.0,15302,337,14549
2020-11-29,Toscana,1832,296,2128,50291,52419,56403,2601,102548,0.0,7843,385,16638
2020-12-06,Toscana,1584,278,1862,40164,42026,76331,2867,108397,56.0,5849,266,19928
2020-12-13,Toscana,1365,253,1618,26466,28084,91079,3151,112344,79.0,3947,284,14748
2020-12-20,Toscana,1193,214,1403,16076,17479,99538,3439,115783,73.0,3439,288,8459
2020-12-27,Toscana,965,185,1150,11246,12396,104396,3588,118784,47.0,3001,149,4858
2021-01-03,Toscana,890,164,1054,9230,10284,108092,3730,121770,46.0,2986,142,3696
2021-01-10,Toscana,877,146,1018,8961,9979,111995,3855,124951,58.0,3181,125,3903
2021-01-17,Toscana,789,144,933,8087,9020,115676,3972,127852,41.0,2901,117,3681
2021-01-24,Toscana,720,125,845,7675,8417,118347,4095,130859,52.0,3007,123,2671
2021-01-31,Toscana,682,109,785,8431,9175,121079,4202,134456,33.0,3597,107,2732
2021-02-07,Toscana,669,112,778,9682,10440,123860,4318,138618,60.0,4162,116,2781
2021-02-14,Toscana,701,130,823,11342,12165,126779,4431,143375,73.0,4757,113,2919
2021-02-21,Toscana,746,149,893,13324,14215,130060,4546,148821,77.0,5446,115,3281
2021-02-28,Toscana,909,168,1077,16972,18049,133518,4668,156235,87.0,7414,122,3458
2021-03-07,Toscana,1109,199,1308,20105,21413,138244,4794,164451,98.0,8216,126,4726
2021-03-14,Toscana,1363,236,1599,22666,24265,143776,4941,172982,112.0,8531,147,5532
2021-03-21,Toscana,1454,246,1700,24695,26348,150913,5095,182356,107.0,9374,154,7137
2021-03-28,Toscana,1505,264,1769,25792,27561,158808,5266,191635,125.0,9279,171,7895
2021-04-04,Toscana,1614,278,1888,27340,29228,167062,5454,201744,129.0,10109,188,8254
2021-04-11,Toscana,1724,286,1999,27276,29224,175788,5662,209208,114.0,7464,208,8726
2021-04-18,Toscana,1698,286,1984,25647,27631,184655,5852,216578,102.0,7370,190,8867
2021-04-25,Toscana,1577,273,1850,23863,25713,193928,6040,222814,81.0,6236,188,9273
2021-05-02,Toscana,1466,262,1728,20943,22671,201958,6219,228467,99.0,5653,179,8030
2021-05-09,Toscana,1306,249,1555,18435,19990,209414,6382,233249,77.0,4782,163,7456
2021-05-16,Toscana,1106,205,1311,15837,17148,215972,6526,236769,57.0,3520,144,6558
2021-05-23,Toscana,853,178,1031,13000,14031,221550,6625,239474,50.0,2705,99,5578
2021-05-30,Toscana,608,134,741,10208,10949,226182,6706,241275,35.0,1801,81,4632
2021-06-06,Toscana,430,110,540,7562,8102,229666,6758,242409,23.0,1134,52,3484
2021-06-13,Toscana,298,88,386,5438,5824,232101,6816,243375,13.0,966,58,2435
2021-06-20,Toscana,190,63,253,3953,4206,233747,6847,243864,7.0,489,31,1646
2021-06-27,Toscana,133,38,171,2856,3027,234940,6861,244186,10.0,322,14,1193
2021-07-04,Toscana,98,30,126,1993,2115,236042,6875,244484,3.0,298,14,1102
2021-07-11,Toscana,85,17,100,1443,1528,236558,6889,244948,7.0,464,14,516
2021-07-18,Toscana,66,17,82,1974,2056,237022,6898,245976,7.0,1028,9,464
2021-07-25,Toscana,96,16,112,4015,4127,237541,6903,248571,6.0,2595,5,519
2021-08-01,Toscana,149,19,167,7401,7568,238194,6913,252675,13.0,4104,10,653
2021-08-08,Toscana,235,25,258,10323,10581,239586,6929,257096,18.0,4421,16,1392
2021-08-15,Toscana,287,33,320,12061,12381,242645,6950,261976,28.0,4880,21,3059
2021-08-22,Toscana,349,43,392,12054,12388,247111,6975,266351,26.0,4375,25,4466
2021-08-29,Toscana,419,53,472,11790,12197,251949,7005,270534,29.0,4183,30,4838
2021-09-05,Toscana,424,59,478,10938,11416,256008,7031,273991,30.0,3457,26,4059
2021-09-12,Toscana,396,58,452,10336,10788,260344,7060,276793,26.0,2802,29,4336
2021-09-19,Toscana,380,57,436,8942,9378,263738,7105,279325,16.0,2532,45,3394
2021-09-26,Toscana,336,53,389,7907,8294,266705,7142,281287,22.0,1962,37,2967
2021-10-03,Toscana,284,50,334,7026,7360,269227,7180,283004,19.0,1717,38,2522
2021-10-10,Toscana,236,34,269,6199,6468,271410,7206,284458,7.0,1454,26,2183
2021-10-17,Toscana,220,25,245,5495,5740,273288,7231,285873,8.0,1415,25,1878
2021-10-24,Toscana,224,24,248,5057,5290,275120,7251,287511,15.0,1638,20,1832
2021-10-31,Toscana,244,28,270,5526,5796,276562,7279,289637,13.0,2126,28,1442
2021-11-07,Toscana,275,28,301,6399,6697,277917,7305,291919,15.0,2282,26,1355
2021-11-14,Toscana,277,35,305,7286,7579,279727,7331,294637,23.0,2718,26,1810
2021-11-21,Toscana,268,41,309,7888,8180,281860,7368,297408,22.0,2771,37,2133
2021-11-28,Toscana,258,49,303,8808,9103,284145,7399,300647,26.0,3239,31,2285
2021-12-05,Toscana,268,51,317,10216,10515,286787,7423,304725,23.0,4078,24,2642
2021-12-12,Toscana,295,49,342,12565,12907,289481,7454,309842,23.0,5117,31,2694
2021-12-19,Toscana,335,59,390,16602,16988,292869,7487,317344,28.0,7502,33,3388
2021-12-26,Toscana,443,72,515,29475,29990,296777,7516,334283,30.0,16939,29,3908
2022-01-02,Toscana,695,85,780,94017,94797,300595,7568,402960,53.0,68677,52,3818
2022-01-09,Toscana,1036,115,1151,173897,175048,316237,7651,498936,76.0,95976,83,15642
2022-01-16,Toscana,1241,127,1368,184563,185878,395121,7850,581415,62.0,82479,199,78884
2022-01-23,Toscana,1353,138,1475,178923,180388,476816,8033,664247,64.0,82832,183,81695
2022-01-30,Toscana,1369,125,1491,178322,179800,570550,8236,735197,53.0,70950,203,93734
2022-02-06,Toscana,1374,112,1478,151308,152785,653389,8437,784216,45.0,49019,201,82839
2022-02-13,Toscana,1287,100,1387,112673,114060,732525,8637,815045,41.0,30829,200,79136
2022-02-20,Toscana,1108,85,1193,70365,71558,780105,8793,836999,41.0,21954,156,47580
2022-02-27,Toscana,980,58,1038,45471,46509,782994,8812,838315,6.0,1316,19,2889
2020-03-01,Trentino-Alto Adige,1,0,1,0,1,0,0,1,0.0,1,0,0
2020-03-08,Trentino-Alto Adige,15,2,17,15,32,0,0,32,0.0,31,0,0
2020-03-15,Trentino-Alto Adige,123,26,146,420,566,5,11,582,0.0,550,11,5
2020-03-22,Trentino-Alto Adige,381,78,459,1074,1533,41,58,1632,0.0,1050,47,36
2020-03-29,Trentino-Alto Adige,605,131,725,1606,2327,288,193,2808,0.0,1176,135,247
2020-04-05,Trentino-Alto Adige,645,143,786,2297,3021,533,375,3929,0.0,1121,182,245
2020-04-12,Trentino-Alto Adige,685,144,827,2986,3597,1166,498,5151,0.0,1222,123,523
2020-04-19,Trentino-Alto Adige,516,97,613,3129,3697,1770,605,5912,0.0,761,107,714
2020-04-26,Trentino-Alto Adige,432,60,491,2978,3469,3025,674,6375,0.0,463,69,1255
2020-05-03,Trentino-Alto Adige,351,39,390,2257,2647,4161,710,6783,0.0,408,36,1136
2020-05-10,Trentino-Alto Adige,238,28,265,1536,1801,4888,731,6864,0.0,81,21,727
2020-05-17,Trentino-Alto Adige,147,18,165,1017,1182,5561,743,6919,0.0,55,12,673
2020-05-24,Trentino-Alto Adige,94,14,108,827,915,5964,748,6997,0.0,78,5,-42
2020-05-31,Trentino-Alto Adige,56,9,65,636,701,5843,753,7027,0.0,30,5,324
2020-06-07,Trentino-Alto Adige,28,7,34,382,416,6103,756,7038,0.0,11,3,260
2020-06-14,Trentino-Alto Adige,15,3,18,165,182,6144,756,7060,0.0,22,-1,41
2020-06-21,Trentino-Alto Adige,13,2,15,147,160,6199,758,7085,0.0,25,3,55
2020-06-28,Trentino-Alto Adige,6,1,7,139,144,6664,758,7500,0.0,415,-61,465
2020-07-05,Trentino-Alto Adige,5,1,6,134,138,6696,697,7520,0.0,20,0,32
2020-07-12,Trentino-Alto Adige,9,0,9,119,128,6737,697,7547,0.0,27,0,40
2020-07-19,Trentino-Alto Adige,8,0,8,119,127,6755,697,7569,0.0,22,0,19
2020-07-26,Trentino-Alto Adige,9,0,9,186,193,6781,697,7663,0.0,94,0,26
2020-08-02,Trentino-Alto Adige,8,1,8,201,208,6804,697,7707,0.0,44,0,23
2020-08-09,Trentino-Alto Adige,14,0,14,217,228,6865,697,7768,0.0,61,0,61
2020-08-16,Trentino-Alto Adige,15,2,15,196,209,6920,697,7805,0.0,37,0,55
2020-08-23,Trentino-Alto Adige,11,2,13,205,216,7000,697,7897,0.0,92,0,80
2020-08-30,Trentino-Alto Adige,14,3,17,263,277,7050,697,8024,0.0,127,0,50
2020-09-06,Trentino-Alto Adige,15,3,17,501,516,7122,697,8335,0.0,311,0,72
2020-09-13,Trentino-Alto Adige,17,2,19,721,738,7194,697,8629,0.0,294,0,72
2020-09-20,Trentino-Alto Adige,30,2,32,965,993,7359,697,9035,0.0,406,0,165
2020-09-27,Trentino-Alto Adige,40,1,40,1107,1145,7569,697,9411,0.0,376,0,210
2020-10-04,Trentino-Alto Adige,45,0,45,1200,1245,7877,698,9820,0.0,409,1,308
2020-10-11,Trentino-Alto Adige,57,2,59,1576,1630,8225,701,10547,0.0,727,3,348
2020-10-18,Trentino-Alto Adige,105,7,112,2296,2408,8546,710,11664,0.0,1117,9,321
2020-10-25,Trentino-Alto Adige,219,16,234,4285,4519,8986,721,14226,0.0,2562,11,440
2020-11-01,Trentino-Alto Adige,425,27,451,7280,7731,9777,756,18264,0.0,4038,35,791
2020-11-08,Trentino-Alto Adige,653,59,712,10028,10740,12466,806,24012,0.0,5748,50,2689
2020-11-15,Trentino-Alto Adige,849,77,925,12443,13264,15696,922,29870,0.0,5858,116,3230
2020-11-22,Trentino-Alto Adige,907,85,991,13757,14679,20119,1047,35332,0.0,5462,125,4423
2020-11-29,Trentino-Alto Adige,909,86,989,13199,14174,24324,1171,39151,0.0,3819,124,4205
2020-12-06,Trentino-Alto Adige,843,85,927,12963,13861,27857,1269,42464,11.0,3313,98,3533
2020-12-13,Trentino-Alto Adige,914,81,992,12533,13434,30620,1405,45139,22.0,2675,136,2763
2020-12-20,Trentino-Alto Adige,644,79,723,13279,13925,33419,1532,48217,33.0,3078,127,2799
2020-12-27,Trentino-Alto Adige,561,72,632,12047,12652,37101,1622,49852,26.0,1635,90,2456
2021-01-03,Trentino-Alto Adige,568,73,636,12212,12832,37682,1712,52225,32.0,2373,90,1807
2021-01-10,Trentino-Alto Adige,600,75,667,13075,13736,39710,1791,55159,23.0,2934,79,2028
2021-01-17,Trentino-Alto Adige,583,73,652,13969,14529,42192,1871,58592,33.0,3433,80,2482
2021-01-24,Trentino-Alto Adige,514,76,587,15278,15862,45239,1972,62818,21.0,4226,101,3047
2021-01-31,Trentino-Alto Adige,455,73,523,17340,17800,58587,2020,67694,20.0,4876,48,13348
2021-02-07,Trentino-Alto Adige,435,70,505,8597,9049,63357,2067,73389,13.0,5695,47,4770
2021-02-14,Trentino-Alto Adige,419,69,485,10729,11200,65636,2120,78903,31.0,5514,53,2279
2021-02-21,Trentino-Alto Adige,432,68,498,10947,11440,71330,2174,83572,28.0,4669,54,5694
2021-02-28,Trentino-Alto Adige,444,74,516,10523,11039,74990,2237,87862,37.0,4290,63,3660
2021-03-07,Trentino-Alto Adige,409,86,485,10585,11060,79445,2281,91250,45.0,3388,44,4455
2021-03-14,Trentino-Alto Adige,396,89,484,8961,9442,83415,2319,94131,33.0,2881,38,3970
2021-03-21,Trentino-Alto Adige,373,88,458,7536,7989,87186,2356,96587,35.0,2425,37,3771
2021-03-28,Trentino-Alto Adige,339,84,422,4085,4507,102946,2390,109391,31.0,12835,34,15760
2021-04-04,Trentino-Alto Adige,316,74,384,3478,3862,105442,2435,111200,27.0,1809,45,2496
2021-04-11,Trentino-Alto Adige,268,70,338,2851,3183,107862,2461,112434,16.0,1234,26,2420
2021-04-18,Trentino-Alto Adige,230,56,286,1706,1979,109215,2480,113439,11.0,1005,19,1353
2021-04-25,Trentino-Alto Adige,198,41,237,1888,2114,110012,2493,114507,15.0,1068,13,797
2021-05-02,Trentino-Alto Adige,154,32,186,2159,2338,110729,2507,115464,15.0,957,14,717
2021-05-09,Trentino-Alto Adige,133,26,155,2117,2251,111828,2513,116360,10.0,896,6,1099
2021-05-16,Trentino-Alto Adige,91,27,117,1878,1983,112842,2519,117139,6.0,779,6,1014
2021-05-23,Trentino-Alto Adige,68,21,89,1657,1738,113801,2527,117766,10.0,627,8,959
2021-05-30,Trentino-Alto Adige,56,19,75,1338,1408,114608,2529,118303,4.0,537,2,807
2021-06-06,Trentino-Alto Adige,37,16,51,1113,1157,115167,2536,118628,2.0,325,7,559
2021-06-13,Trentino-Alto Adige,35,8,42,869,908,115691,2540,118880,1.0,252,4,524
2021-06-20,Trentino-Alto Adige,28,7,34,596,630,116019,2541,118985,1.0,105,1,328
2021-06-27,Trentino-Alto Adige,16,7,21,373,393,116252,2542,119046,3.0,61,1,233
2021-07-04,Trentino-Alto Adige,13,3,15,213,228,116405,2542,119121,0.0,75,0,153
2021-07-11,Trentino-Alto Adige,8,2,10,159,169,116496,2544,119208,1.0,87,2,91
2021-07-18,Trentino-Alto Adige,8,3,11,322,331,116596,2545,119462,1.0,254,1,90
2021-07-25,Trentino-Alto Adige,15,0,15,585,593,116713,2546,119852,0.0,390,1,127
2021-08-01,Trentino-Alto Adige,20,3,20,712,729,116972,2547,120248,3.0,396,1,259
2021-08-08,Trentino-Alto Adige,26,4,28,744,764,117301,2547,120600,3.0,352,0,329
2021-08-15,Trentino-Alto Adige,37,3,39,945,978,117633,2547,121157,1.0,557,0,332
2021-08-22,Trentino-Alto Adige,45,4,46,1131,1175,118065,2549,121764,3.0,607,2,432
2021-08-29,Trentino-Alto Adige,50,5,54,1194,1243,118647,2549,122423,3.0,659,0,582
2021-09-05,Trentino-Alto Adige,54,5,59,1327,1378,119188,2552,123072,7.0,649,3,541
2021-09-12,Trentino-Alto Adige,47,8,54,1409,1461,119811,2556,123819,3.0,747,4,623
2021-09-19,Trentino-Alto Adige,45,10,54,1483,1529,120386,2558,124473,7.0,654,2,575
2021-09-26,Trentino-Alto Adige,42,13,54,1504,1555,121149,2562,124983,8.0,510,4,763
2021-10-03,Trentino-Alto Adige,49,13,58,1175,1228,121785,2567,125580,3.0,597,5,636
2021-10-10,Trentino-Alto Adige,49,11,58,1174,1226,122353,2571,126119,5.0,539,4,568
2021-10-17,Trentino-Alto Adige,43,11,52,1139,1187,122910,2574,126597,4.0,478,3,557
2021-10-24,Trentino-Alto Adige,54,9,62,1203,1254,123479,2576,127309,1.0,712,2,569
2021-10-31,Trentino-Alto Adige,64,8,71,1770,1838,124018,2581,128437,5.0,1128,5,539
2021-11-07,Trentino-Alto Adige,86,6,90,2583,2667,124741,2589,129973,8.0,1536,8,723
2021-11-14,Trentino-Alto Adige,89,11,97,3992,4086,125803,2601,132489,8.0,2516,12,1062
2021-11-21,Trentino-Alto Adige,120,16,134,5452,5586,127214,2611,135411,8.0,2922,10,1411
2021-11-28,Trentino-Alto Adige,142,17,158,6601,6748,129729,2625,139081,13.0,3670,14,2515
2021-12-05,Trentino-Alto Adige,158,22,180,8147,8320,132909,2641,143860,18.0,4779,16,3180
2021-12-12,Trentino-Alto Adige,180,39,215,8933,9135,136562,2669,148205,26.0,4345,28,3653
2021-12-19,Trentino-Alto Adige,199,45,238,9423,9631,140737,2689,152445,22.0,4240,20,4175
2021-12-26,Trentino-Alto Adige,189,46,233,9420,9638,145430,2714,156634,25.0,4189,25,4693
2022-01-02,Trentino-Alto Adige,203,42,244,13825,14050,150392,2731,166704,17.0,10070,17,4962
2022-01-09,Trentino-Alto Adige,197,45,238,30996,31222,155867,2752,189841,26.0,23137,21,5475
2022-01-16,Trentino-Alto Adige,221,46,265,49698,49954,168864,2774,221222,18.0,31381,22,12997
2022-01-23,Trentino-Alto Adige,261,42,299,54163,54449,201082,2801,256302,16.0,35080,27,32218
2022-01-30,Trentino-Alto Adige,269,42,308,52800,53089,236772,2828,283963,22.0,27661,27,35690
2022-02-06,Trentino-Alto Adige,282,38,319,42962,43274,268994,2849,301627,19.0,17664,21,32222
2022-02-13,Trentino-Alto Adige,297,30,327,28215,28538,291155,2881,312669,9.0,11042,32,22161
2022-02-20,Trentino-Alto Adige,228,22,250,17517,17767,304989,2912,320649,4.0,7980,31,13834
2022-02-27,Trentino-Alto Adige,166,9,175,12073,12248,305957,2913,321118,0.0,469,1,968
2020-03-01,Umbria,0,0,0,2,2,0,0,2,0.0,2,0,0
2020-03-08,Umbria,2,2,4,22,26,0,0,26,0.0,24,0,0
2020-03-15,Umbria,25,13,38,101,139,3,1,143,0.0,117,1,3
2020-03-22,Umbria,97,35,132,368,500,5,16,521,0.0,378,15,2
2020-03-29,Umbria,166,46,212,695,898,95,31,1023,0.0,502,15,90
2020-04-05,Umbria,176,48,220,716,927,298,43,1239,0.0,216,12,203
2020-04-12,Umbria,159,46,205,667,872,580,52,1319,0.0,80,9,282
2020-04-19,Umbria,127,38,165,460,625,856,58,1348,0.0,29,6,274
2020-04-26,Umbria,113,29,142,282,424,1008,64,1368,0.0,20,6,154
2020-05-03,Umbria,90,17,106,181,287,1143,68,1394,0.0,26,4,135
2020-05-10,Umbria,56,13,69,112,181,1227,71,1411,0.0,17,3,84
2020-05-17,Umbria,41,4,45,66,109,1273,73,1424,0.0,13,2,46
2020-05-24,Umbria,25,2,27,51,77,1302,75,1430,0.0,6,2,29
2020-05-31,Umbria,16,2,17,29,46,1324,76,1431,0.0,1,1,22
2020-06-07,Umbria,15,2,17,17,31,1327,76,1432,0.0,1,0,3
2020-06-14,Umbria,13,2,15,17,29,1339,77,1436,0.0,4,1,12
2020-06-21,Umbria,9,2,10,10,18,1345,78,1438,0.0,2,1,6
